CitizenID,EmployeeID,ServiceType,WeeklyServiceHours,SIPResponsible,FamilyRelationsToServiceCompany,MedicalRecords,CriminalBackground,Debt
CIT016569,EMP001911,Cleaning,3.26,SIPA000005,0,True,False,0.0
CIT017287,EMP001956,Cleaning,3.26,SIPA000067,0,True,False,0.0
CIT030673,EMP003272,Transport,3.26,SIPA000005,0,True,False,0.0
CIT025827,EMP002982,Cleaning,3.26,SIPA000079,0,True,True,0.0
CIT019623,EMP002255,Cleaning,3.26,SIPA000025,0,True,False,0.0
CIT014266,EMP001664,Cleaning,3.26,SIPA000080,0,True,False,65297.81
CIT014270,EMP001668,Cleaning,3.26,SIPA000002,0,True,False,0.0
CIT017102,EMP001978,Cleaning,3.26,SIPA000046,0,True,False,0.0
CIT019989,EMP002285,Cleaning,3.26,SIPA000063,0,True,False,0.0
CIT021803,EMP002523,Cleaning,3.26,SIPA000073,0,True,False,0.0
CIT016615,EMP001883,Cleaning,3.26,SIPA000051,0,True,True,0.0
CIT015943,EMP001846,Cleaning,3.26,SIPA000035,0,True,False,0.0
CIT016633,EMP001901,Cleaning,3.26,SIPA000069,0,True,False,0.0
CIT020775,EMP002411,Cleaning,3.26,SIPA000029,0,True,False,0.0
CIT038674,EMP003621,Transport,3.26,SIPA000052,0,True,False,0.0
CIT018267,EMP002121,Cleaning,3.26,SIPA000063,0,True,False,0.0
CIT023467,EMP002724,Cleaning,3.26,SIPA000015,0,True,False,0.0
CIT019054,EMP002213,Cleaning,3.26,SIPA000030,0,True,False,0.0
CIT019724,EMP002272,Cleaning,3.26,SIPA000044,0,True,False,0.0
CIT031407,EMP003308,Transport,3.26,SIPA000001,0,True,False,0.0
CIT019306,EMP002237,Cleaning,3.26,SIPA000036,0,True,False,0.0
CIT037388,EMP003567,Transport,3.26,SIPA000078,0,True,False,0.0
CIT024835,EMP002857,Cleaning,3.26,SIPA000071,0,True,False,0.0
CIT013160,EMP001518,Meals,3.26,SIPA000040,0,True,False,0.0
CIT017114,EMP001990,Cleaning,3.26,SIPA000058,0,True,False,0.0
CIT032124,EMP003323,Transport,3.26,SIPA000062,0,True,False,0.0
CIT016542,EMP001884,Cleaning,3.26,SIPA000060,0,True,False,0.0
CIT005210,EMP000587,Meals,3.26,SIPA000044,0,True,False,0.0
CIT036087,EMP003548,Transport,3.26,SIPA000007,0,True,False,0.0
CIT038448,EMP003650,Transport,3.26,SIPA000072,0,True,False,0.0
CIT016155,EMP001941,Cleaning,3.26,SIPA000001,0,True,False,0.0
CIT021235,EMP002463,Cleaning,3.26,SIPA000079,0,True,False,0.0
CIT022356,EMP002596,Cleaning,3.26,SIPA000052,0,True,False,0.0
CIT023984,EMP002758,Cleaning,3.26,SIPA000040,0,True,False,0.0
CIT027167,EMP003163,Transport,3.26,SIPA000025,0,True,False,0.0
CIT004007,EMP000483,Meals,3.26,SIPA000071,0,True,False,0.0
CIT010135,EMP001209,Meals,3.26,SIPA000049,0,True,False,0.0
CIT024959,EMP002897,Cleaning,3.26,SIPA000031,0,True,False,0.0
CIT023680,EMP002717,Cleaning,3.26,SIPA000064,0,True,False,0.0
CIT013593,EMP001611,Cleaning,3.26,SIPA000063,0,True,False,0.0
CIT023106,EMP002669,Cleaning,3.26,SIPA000064,0,True,True,0.0
CIT006883,EMP000809,Meals,3.26,SIPA000077,0,True,False,0.0
CIT022797,EMP002627,Cleaning,3.26,SIPA000001,0,True,False,65748.13
CIT026563,EMP003039,Cleaning,3.26,SIPA000077,0,True,False,0.0
CIT016729,EMP001950,Cleaning,3.26,SIPA000001,0,True,False,0.0
CIT037708,EMP003609,Transport,3.26,SIPA000070,0,True,False,0.0
CIT018424,EMP002162,Cleaning,3.26,SIPA000056,0,True,False,0.0
CIT015852,EMP001842,Cleaning,3.26,SIPA000026,0,True,False,0.0
CIT012608,EMP001462,Meals,3.26,SIPA000062,0,True,False,0.0
CIT020053,EMP002265,Cleaning,3.26,SIPA000045,0,True,False,0.0
CIT003387,EMP000392,Meals,3.26,SIPA000025,0,True,False,0.0
CIT016707,EMP001901,Cleaning,3.26,SIPA000061,0,True,False,0.0
CIT014049,EMP001635,Cleaning,3.26,SIPA000027,0,True,False,0.0
CIT015149,EMP001761,Cleaning,3.26,SIPA000061,0,True,False,0.0
CIT032976,EMP003375,Transport,3.26,SIPA000012,0,True,False,0.0
CIT039302,EMP003654,Transport,3.26,SIPA000024,0,True,False,63144.35
CIT024429,EMP002795,Cleaning,3.26,SIPA000075,0,True,False,0.0
CIT017388,EMP002043,Cleaning,3.26,SIPA000004,0,True,False,0.0
CIT035104,EMP003477,Transport,3.26,SIPA000008,0,True,False,0.0
CIT022885,EMP002646,Cleaning,3.26,SIPA000007,0,True,False,0.0
CIT015175,EMP001764,Cleaning,3.26,SIPA000005,0,True,False,0.0
CIT018420,EMP002158,Cleaning,3.26,SIPA000052,0,True,False,0.0
CIT017320,EMP002017,Cleaning,3.26,SIPA000018,0,True,False,0.0
CIT030423,EMP003261,Transport,3.26,SIPA000001,0,True,False,0.0
CIT021710,EMP002496,Cleaning,3.26,SIPA000062,0,True,False,0.0
CIT016950,EMP001964,Cleaning,3.26,SIPA000058,0,True,False,0.0
CIT009256,EMP001046,Meals,3.26,SIPA000072,0,True,False,0.0
CIT023842,EMP002747,Cleaning,3.26,SIPA000062,0,True,False,0.0
CIT020622,EMP002386,Cleaning,3.26,SIPA000040,0,True,False,0.0
CIT023761,EMP002710,Cleaning,3.26,SIPA000063,0,True,False,0.0
CIT016305,EMP001869,Cleaning,3.26,SIPA000069,0,True,False,0.0
CIT014641,EMP001682,Cleaning,3.25,SIPA000045,0,True,False,0.0
CIT019575,EMP002291,Cleaning,3.25,SIPA000059,0,True,False,0.0
CIT018886,EMP002155,Cleaning,3.25,SIPA000026,0,True,False,0.0
CIT027364,EMP003182,Transport,3.25,SIPA000058,0,True,False,0.0
CIT016811,EMP001963,Cleaning,3.25,SIPA000001,0,True,False,0.0
CIT019333,EMP002207,Cleaning,3.25,SIPA000063,0,True,False,0.0
CIT016360,EMP001924,Cleaning,3.25,SIPA000042,0,True,False,0.0
CIT019102,EMP002204,Cleaning,3.25,SIPA000078,0,True,False,0.0
CIT034859,EMP003468,Transport,3.25,SIPA000009,0,True,False,0.0
CIT007655,EMP000877,Meals,3.25,SIPA000029,0,True,False,0.0
CIT033631,EMP003430,Transport,3.25,SIPA000011,0,True,False,0.0
CIT032870,EMP003367,Transport,3.25,SIPA000070,0,True,False,0.0
CIT016921,EMP002004,Cleaning,3.25,SIPA000029,0,True,False,68356.78
CIT024342,EMP002800,Cleaning,3.25,SIPA000070,0,True,False,0.0
CIT024298,EMP002802,Cleaning,3.25,SIPA000026,0,True,False,0.0
CIT017431,EMP002044,Cleaning,3.25,SIPA000047,0,True,False,0.0
CIT019090,EMP002249,Cleaning,3.25,SIPA000066,0,True,False,0.0
CIT020542,EMP002362,Cleaning,3.25,SIPA000042,0,True,False,0.0
CIT015011,EMP001731,Cleaning,3.25,SIPA000005,0,True,False,0.0
CIT020922,EMP002414,Cleaning,3.25,SIPA000012,0,True,False,0.0
CIT024096,EMP002770,Cleaning,3.25,SIPA000070,0,True,False,0.0
CIT038755,EMP003702,Transport,3.25,SIPA000051,0,True,False,0.0
CIT015216,EMP001792,Cleaning,3.25,SIPA000046,0,True,False,0.0
CIT002828,EMP000287,Meals,3.25,SIPA000040,0,True,False,0.0
CIT016364,EMP001928,Cleaning,3.25,SIPA000046,0,True,False,0.0
CIT003297,EMP000378,Meals,3.25,SIPA000017,0,True,False,0.0
CIT023884,EMP002758,Cleaning,3.25,SIPA000022,0,True,False,0.0
CIT033473,EMP003398,Transport,3.25,SIPA000017,0,True,False,0.0
CIT016295,EMP001933,Cleaning,3.25,SIPA000059,0,True,False,0.0
CIT023871,EMP002752,Cleaning,3.25,SIPA000009,0,True,False,0.0
CIT023859,EMP002752,Cleaning,3.25,SIPA000079,0,True,False,0.0
CIT038260,EMP003632,Transport,3.25,SIPA000048,0,True,False,0.0
CIT018008,EMP002066,Cleaning,3.25,SIPA000050,0,True,False,0.0
CIT025017,EMP002871,Cleaning,3.25,SIPA000007,0,True,False,0.0
CIT023404,EMP002703,Cleaning,3.25,SIPA000034,0,True,False,0.0
CIT014479,EMP001673,Cleaning,3.25,SIPA000047,0,True,False,0.0
CIT017100,EMP001976,Cleaning,3.25,SIPA000044,0,True,False,64914.71
CIT038166,EMP003623,Transport,3.25,SIPA000036,0,True,False,0.0
CIT015529,EMP001769,Cleaning,3.25,SIPA000031,0,True,False,0.0
CIT015343,EMP001793,Cleaning,3.25,SIPA000009,0,True,False,0.0
CIT023059,EMP002688,Cleaning,3.25,SIPA000017,0,True,False,0.0
CIT003469,EMP000398,Meals,3.25,SIPA000025,0,True,False,60069.96
CIT021722,EMP002508,Cleaning,3.25,SIPA000074,0,True,False,0.0
CIT007825,EMP000877,Meals,3.25,SIPA000035,0,True,False,0.0
CIT030588,EMP003256,Transport,3.25,SIPA000002,0,True,False,0.0
CIT026299,EMP003024,Cleaning,3.25,SIPA000059,0,True,False,89726.34
CIT025143,EMP002913,Cleaning,3.25,SIPA000051,0,True,False,0.0
CIT026779,EMP003089,Cleaning,3.25,SIPA000047,0,True,False,0.0
CIT017080,EMP001956,Cleaning,3.25,SIPA000024,0,True,False,0.0
CIT017485,EMP002014,Cleaning,3.25,SIPA000019,0,True,False,0.0
CIT005119,EMP000594,Meals,3.25,SIPA000035,0,True,False,61773.57
CIT021084,EMP002440,Cleaning,3.25,SIPA000010,0,True,False,0.0
CIT021075,EMP002431,Cleaning,3.25,SIPA000001,0,True,False,0.0
CIT017396,EMP002051,Cleaning,3.25,SIPA000012,0,True,False,0.0
CIT016094,EMP001880,Cleaning,3.25,SIPA000022,0,True,False,0.0
CIT014109,EMP001623,Cleaning,3.25,SIPA000005,0,True,False,0.0
CIT031547,EMP003370,Transport,3.25,SIPA000059,0,True,False,0.0
CIT005011,EMP000584,Meals,3.25,SIPA000009,0,True,False,0.0
CIT025389,EMP002945,Cleaning,3.25,SIPA000051,0,True,False,0.0
CIT027412,EMP003141,Transport,3.25,SIPA000024,0,True,False,0.0
CIT014409,EMP001705,Cleaning,3.25,SIPA000059,0,True,False,0.0
CIT014093,EMP001607,Cleaning,3.25,SIPA000071,0,True,False,0.0
CIT024758,EMP002864,Cleaning,3.25,SIPA000076,0,True,False,0.0
CIT014492,EMP001686,Cleaning,3.25,SIPA000060,0,True,False,0.0
CIT002200,EMP000271,Meals,3.25,SIPA000068,0,True,False,0.0
CIT017233,EMP001971,Cleaning,3.25,SIPA000013,0,True,False,0.0
CIT036078,EMP003539,Transport,3.25,SIPA000080,0,True,False,0.0
CIT023274,EMP002705,Cleaning,3.25,SIPA000068,0,True,False,0.0
CIT036191,EMP003540,Transport,3.25,SIPA000029,0,True,True,0.0
CIT019249,EMP002237,Cleaning,3.25,SIPA000061,0,True,False,0.0
CIT029343,EMP003209,Transport,3.25,SIPA000069,0,True,False,0.0
CIT028595,EMP003167,Transport,3.24,SIPA000059,0,True,False,73506.22
CIT038223,EMP003680,Transport,3.24,SIPA000011,0,True,False,0.0
CIT041048,EMP003767,Transport,3.24,SIPA000048,0,True,False,0.0
CIT024933,EMP002871,Cleaning,3.24,SIPA000005,0,True,False,0.0
CIT015465,EMP001789,Cleaning,3.24,SIPA000049,0,True,False,0.0
CIT022191,EMP002559,Cleaning,3.24,SIPA000051,0,True,False,0.0
CIT017103,EMP001979,Cleaning,3.24,SIPA000047,0,True,False,0.0
CIT004174,EMP000514,Meals,3.24,SIPA000074,0,True,False,0.0
CIT018203,EMP002125,Cleaning,3.24,SIPA000081,0,True,True,0.0
CIT017130,EMP002006,Cleaning,3.24,SIPA000074,0,True,False,0.0
CIT020782,EMP002418,Cleaning,3.24,SIPA000036,0,True,False,0.0
CIT016652,EMP001920,Cleaning,3.24,SIPA000006,0,True,False,0.0
CIT036720,EMP003555,Transport,3.24,SIPA000066,0,True,False,0.0
CIT018233,EMP002087,Cleaning,3.24,SIPA000029,0,True,False,0.0
CIT020789,EMP002389,Cleaning,3.24,SIPA000043,0,True,False,0.0
CIT031519,EMP003342,Transport,3.24,SIPA000031,0,True,False,0.0
CIT027321,EMP003139,Transport,3.24,SIPA000015,0,True,False,0.0
CIT025383,EMP002939,Cleaning,3.24,SIPA000045,0,True,False,94737.35
CIT027264,EMP003171,Transport,3.24,SIPA000040,0,True,False,0.0
CIT023016,EMP002645,Cleaning,3.24,SIPA000056,0,True,False,0.0
CIT033641,EMP003440,Transport,3.24,SIPA000021,0,True,True,0.0
CIT018781,EMP002184,Cleaning,3.24,SIPA000003,0,True,False,0.0
CIT022287,EMP002570,Cleaning,3.24,SIPA000065,0,True,False,0.0
CIT016198,EMP001910,Cleaning,3.24,SIPA000044,0,True,False,0.0
CIT016758,EMP001979,Cleaning,3.24,SIPA000030,0,True,False,0.0
CIT004018,EMP000494,Meals,3.24,SIPA000082,0,True,False,0.0
CIT015034,EMP001754,Cleaning,3.24,SIPA000028,0,True,False,0.0
CIT019452,EMP002252,Cleaning,3.24,SIPA000018,0,True,False,0.0
CIT015725,EMP001818,Cleaning,3.24,SIPA000063,0,True,False,0.0
CIT031590,EMP003335,Transport,3.24,SIPA000020,0,True,False,0.0
CIT019947,EMP002327,Cleaning,3.24,SIPA000021,0,True,False,0.0
CIT001205,EMP000139,Meals,3.24,SIPA000057,0,True,False,0.0
CIT026753,EMP003063,Cleaning,3.24,SIPA000021,0,True,False,0.0
CIT017898,EMP002092,Cleaning,3.24,SIPA000022,0,True,False,0.0
CIT037631,EMP003601,Transport,3.24,SIPA000075,0,True,False,0.0
CIT018037,EMP002095,Cleaning,3.24,SIPA000079,0,True,False,0.0
CIT020615,EMP002383,Cleaning,3.24,SIPA000033,0,True,False,0.0
CIT038447,EMP003649,Transport,3.24,SIPA000071,0,True,False,0.0
CIT022034,EMP002531,Cleaning,3.24,SIPA000058,0,True,False,0.0
CIT020530,EMP002350,Cleaning,3.24,SIPA000030,0,True,False,0.0
CIT026315,EMP003040,Cleaning,3.24,SIPA000075,0,True,False,0.0
CIT023478,EMP002735,Cleaning,3.24,SIPA000026,0,True,False,0.0
CIT023827,EMP002732,Cleaning,3.24,SIPA000047,0,True,False,0.0
CIT024781,EMP002887,Cleaning,3.24,SIPA000017,0,True,False,0.0
CIT014719,EMP001757,Cleaning,3.24,SIPA000041,0,True,False,0.0
CIT036152,EMP003529,Transport,3.24,SIPA000072,0,True,False,0.0
CIT021935,EMP002561,Cleaning,3.24,SIPA000041,0,True,False,0.0
CIT021884,EMP002553,Cleaning,3.24,SIPA000072,0,True,False,0.0
CIT032316,EMP003359,Transport,3.24,SIPA000008,0,True,False,0.0
CIT023120,EMP002683,Cleaning,3.24,SIPA000078,0,True,False,0.0
CIT016720,EMP001914,Cleaning,3.24,SIPA000074,0,True,False,0.0
CIT002458,EMP000281,Meals,3.24,SIPA000080,0,True,False,0.0
CIT024158,EMP002800,Cleaning,3.24,SIPA000050,0,True,False,0.0
CIT025067,EMP002837,Cleaning,3.24,SIPA000057,0,True,False,0.0
CIT013882,EMP001612,Cleaning,3.24,SIPA000024,0,True,False,0.0
CIT027411,EMP003140,Transport,3.24,SIPA000023,0,True,False,0.0
CIT013889,EMP001619,Cleaning,3.24,SIPA000031,0,True,False,0.0
CIT010239,EMP001221,Meals,3.24,SIPA000071,0,True,False,0.0
CIT017640,EMP002043,Cleaning,3.24,SIPA000010,0,True,False,0.0
CIT014770,EMP001755,Cleaning,3.24,SIPA000010,0,True,False,0.0
CIT002142,EMP000226,Meals,3.24,SIPA000010,0,True,False,0.0
CIT018917,EMP002186,Cleaning,3.24,SIPA000057,0,True,False,0.0
CIT026231,EMP003039,Cleaning,3.24,SIPA000073,0,True,False,71763.35
CIT009006,EMP001066,Meals,3.24,SIPA000068,0,True,False,0.0
CIT021934,EMP002560,Cleaning,3.23,SIPA000040,0,True,False,0.0
CIT020186,EMP002314,Cleaning,3.23,SIPA000014,0,True,False,0.0
CIT019668,EMP002300,Cleaning,3.23,SIPA000070,0,True,False,0.0
CIT038519,EMP003636,Transport,3.23,SIPA000061,0,True,False,0.0
CIT020490,EMP002368,Cleaning,3.23,SIPA000072,0,True,False,0.0
CIT023043,EMP002672,Cleaning,3.23,SIPA000001,0,True,False,0.0
CIT027394,EMP003123,Transport,3.23,SIPA000006,0,True,False,0.0
CIT020726,EMP002398,Cleaning,3.23,SIPA000062,0,True,False,0.0
CIT018624,EMP002161,Cleaning,3.23,SIPA000010,0,True,False,0.0
CIT032775,EMP003350,Transport,3.23,SIPA000057,0,True,False,0.0
CIT024216,EMP002812,Cleaning,3.23,SIPA000026,0,True,False,0.0
CIT015242,EMP001776,Cleaning,3.23,SIPA000072,0,True,False,0.0
CIT008793,EMP001019,Meals,3.23,SIPA000019,0,True,False,0.0
CIT013487,EMP001575,Meals,3.23,SIPA000039,0,True,False,0.0
CIT020883,EMP002411,Cleaning,3.23,SIPA000055,0,True,False,0.0
CIT019642,EMP002274,Cleaning,3.23,SIPA000044,0,True,False,0.0
CIT027134,EMP003130,Transport,3.23,SIPA000074,0,True,False,0.0
CIT025881,EMP002993,Cleaning,3.23,SIPA000051,0,True,False,0.0
CIT019521,EMP002321,Cleaning,3.23,SIPA000005,0,True,False,0.0
CIT029323,EMP003209,Transport,3.23,SIPA000049,0,True,False,0.0
CIT021416,EMP002452,Cleaning,3.23,SIPA000014,0,True,False,0.0
CIT024453,EMP002819,Cleaning,3.23,SIPA000017,0,True,False,0.0
CIT023260,EMP002691,Cleaning,3.23,SIPA000054,0,True,False,0.0
CIT018581,EMP002185,Cleaning,3.23,SIPA000049,0,True,False,0.0
CIT022410,EMP002575,Cleaning,3.23,SIPA000024,0,True,False,0.0
CIT016503,EMP001919,Cleaning,3.23,SIPA000021,0,True,False,0.0
CIT029697,EMP003227,Transport,3.23,SIPA000013,0,True,False,0.0
CIT023554,EMP002723,Cleaning,3.23,SIPA000020,0,True,False,71453.21
CIT024112,EMP002780,Cleaning,3.23,SIPA000004,0,True,False,73024.73
CIT017263,EMP002001,Cleaning,3.23,SIPA000043,0,True,False,0.0
CIT025563,EMP002949,Cleaning,3.23,SIPA000061,0,True,False,0.0
CIT006438,EMP000756,Meals,3.23,SIPA000042,0,True,False,0.0
CIT026590,EMP003066,Cleaning,3.23,SIPA000022,0,True,False,0.0
CIT021967,EMP002550,Cleaning,3.23,SIPA000073,0,True,False,0.0
CIT018975,EMP002248,Cleaning,3.23,SIPA000033,0,True,False,0.0
CIT025501,EMP002921,Cleaning,3.23,SIPA000081,0,True,False,0.0
CIT018413,EMP002151,Cleaning,3.23,SIPA000045,0,True,False,0.0
CIT023578,EMP002747,Cleaning,3.23,SIPA000044,0,True,False,0.0
CIT019565,EMP002281,Cleaning,3.23,SIPA000049,0,True,False,0.0
CIT021836,EMP002524,Cleaning,3.23,SIPA000024,0,True,False,0.0
CIT015469,EMP001793,Cleaning,3.23,SIPA000053,0,True,False,70711.92
CIT040066,EMP003731,Transport,3.23,SIPA000050,0,True,False,0.0
CIT022603,EMP002609,Cleaning,3.23,SIPA000053,0,True,False,0.0
CIT017803,EMP002065,Cleaning,3.23,SIPA000009,0,True,False,0.0
CIT015870,EMP001860,Cleaning,3.23,SIPA000044,0,True,False,0.0
CIT018308,EMP002094,Cleaning,3.23,SIPA000022,0,True,False,0.0
CIT029184,EMP003204,Transport,3.23,SIPA000074,0,True,False,0.0
CIT020272,EMP002343,Cleaning,3.23,SIPA000018,0,True,False,0.0
CIT014134,EMP001648,Cleaning,3.23,SIPA000030,0,True,False,0.0
CIT019750,EMP002298,Cleaning,3.23,SIPA000070,0,True,False,0.0
CIT017363,EMP002018,Cleaning,3.23,SIPA000061,0,True,False,0.0
CIT020367,EMP002361,Cleaning,3.23,SIPA000031,0,True,False,0.0
CIT013682,EMP001628,Cleaning,3.23,SIPA000070,0,True,False,0.0
CIT030202,EMP003222,Transport,3.23,SIPA000026,0,True,False,0.0
CIT027311,EMP003129,Transport,3.23,SIPA000005,0,True,False,0.0
CIT006267,EMP000775,Meals,3.23,SIPA000035,0,True,False,0.0
CIT019586,EMP002302,Cleaning,3.23,SIPA000070,0,True,False,0.0
CIT009736,EMP001134,Meals,3.23,SIPA000060,0,True,False,0.0
CIT023416,EMP002649,Cleaning,3.23,SIPA000046,0,True,False,0.0
CIT026519,EMP003078,Cleaning,3.23,SIPA000033,0,True,False,0.0
CIT027177,EMP003173,Transport,3.23,SIPA000035,0,True,False,0.0
CIT015384,EMP001792,Cleaning,3.23,SIPA000050,0,True,False,0.0
CIT023801,EMP002706,Cleaning,3.23,SIPA000021,0,True,False,0.0
CIT016329,EMP001893,Cleaning,3.23,SIPA000011,0,True,False,0.0
CIT038416,EMP003703,Transport,3.22,SIPA000040,0,True,False,0.0
CIT016438,EMP001928,Cleaning,3.22,SIPA000038,0,True,False,0.0
CIT024235,EMP002785,Cleaning,3.22,SIPA000045,0,True,False,0.0
CIT035986,EMP003521,Transport,3.22,SIPA000070,0,True,False,0.0
CIT015497,EMP001779,Cleaning,3.22,SIPA000081,0,True,False,0.0
CIT021055,EMP002475,Cleaning,3.22,SIPA000063,0,True,False,0.0
CIT016406,EMP001896,Cleaning,3.22,SIPA000006,0,True,False,0.0
CIT039545,EMP003642,Transport,3.22,SIPA000021,0,True,False,0.0
CIT018695,EMP002165,Cleaning,3.22,SIPA000081,0,True,False,0.0
CIT022967,EMP002662,Cleaning,3.22,SIPA000007,0,True,False,0.0
CIT008420,EMP000996,Meals,3.22,SIPA000056,0,True,False,0.0
CIT024295,EMP002799,Cleaning,3.22,SIPA000023,0,True,False,0.0
CIT022573,EMP002605,Cleaning,3.22,SIPA000023,0,True,False,0.0
CIT018670,EMP002140,Cleaning,3.22,SIPA000056,0,True,False,0.0
CIT024815,EMP002837,Cleaning,3.22,SIPA000051,0,True,False,0.0
CIT016832,EMP001984,Cleaning,3.22,SIPA000022,0,True,False,0.0
CIT017869,EMP002063,Cleaning,3.22,SIPA000075,0,True,False,0.0
CIT024191,EMP002787,Cleaning,3.22,SIPA000001,0,True,False,0.0
CIT016512,EMP001928,Cleaning,3.22,SIPA000030,0,True,False,0.0
CIT024717,EMP002907,Cleaning,3.22,SIPA000035,0,True,False,0.0
CIT024712,EMP002902,Cleaning,3.22,SIPA000030,0,True,False,0.0
CIT020781,EMP002417,Cleaning,3.22,SIPA000035,0,True,False,0.0
CIT020271,EMP002346,Cleaning,3.22,SIPA000017,0,True,False,0.0
CIT020792,EMP002392,Cleaning,3.22,SIPA000046,0,True,False,0.0
CIT026257,EMP003065,Cleaning,3.22,SIPA000017,0,True,False,0.0
CIT028100,EMP003117,Transport,3.22,SIPA000056,0,True,False,0.0
CIT019009,EMP002225,Cleaning,3.22,SIPA000067,0,True,False,0.0
CIT031495,EMP003318,Transport,3.22,SIPA000007,0,True,False,0.0
CIT015286,EMP001778,Cleaning,3.22,SIPA000034,0,True,False,0.0
CIT017574,EMP002019,Cleaning,3.22,SIPA000026,0,True,False,0.0
CIT013656,EMP001602,Cleaning,3.22,SIPA000044,0,True,False,0.0
CIT024293,EMP002797,Cleaning,3.22,SIPA000021,0,True,False,0.0
CIT018428,EMP002166,Cleaning,3.22,SIPA000060,0,True,False,0.0
CIT017754,EMP002084,Cleaning,3.22,SIPA000042,0,True,False,0.0
CIT036063,EMP003524,Transport,3.22,SIPA000065,0,True,False,87187.95
CIT037663,EMP003610,Transport,3.22,SIPA000025,0,True,False,0.0
CIT018179,EMP002101,Cleaning,3.22,SIPA000057,0,True,False,0.0
CIT018162,EMP002084,Cleaning,3.22,SIPA000040,0,True,False,0.0
CIT003910,EMP000452,Meals,3.22,SIPA000056,0,True,False,0.0
CIT014310,EMP001657,Cleaning,3.22,SIPA000042,0,True,False,0.0
CIT025046,EMP002900,Cleaning,3.22,SIPA000036,0,True,False,0.0
CIT017768,EMP002098,Cleaning,3.22,SIPA000056,0,True,False,0.0
CIT025044,EMP002898,Cleaning,3.22,SIPA000034,0,True,False,0.0
CIT011669,EMP001370,Meals,3.22,SIPA000025,0,True,False,0.0
CIT035316,EMP003515,Transport,3.22,SIPA000056,0,True,False,0.0
CIT013834,EMP001636,Cleaning,3.22,SIPA000058,0,True,False,0.0
CIT021070,EMP002490,Cleaning,3.22,SIPA000078,0,True,False,0.0
CIT033768,EMP003447,Transport,3.22,SIPA000066,0,True,False,92494.59
CIT020458,EMP002365,Cleaning,3.22,SIPA000040,0,True,False,0.0
CIT019075,EMP002234,Cleaning,3.22,SIPA000051,0,True,False,72145.24
CIT018774,EMP002177,Cleaning,3.22,SIPA000078,0,True,False,0.0
CIT023617,EMP002742,Cleaning,3.22,SIPA000001,0,True,False,0.0
CIT011286,EMP001328,Meals,3.22,SIPA000052,0,True,False,0.0
CIT014441,EMP001686,Cleaning,3.22,SIPA000009,0,True,False,0.0
CIT025828,EMP002983,Cleaning,3.22,SIPA000080,0,True,False,0.0
CIT021255,EMP002483,Cleaning,3.22,SIPA000017,0,True,False,0.0
CIT013939,EMP001597,Cleaning,3.22,SIPA000081,0,True,False,0.0
CIT020606,EMP002386,Cleaning,3.22,SIPA000024,0,True,False,0.0
CIT018481,EMP002152,Cleaning,3.22,SIPA000031,0,True,False,0.0
CIT020882,EMP002410,Cleaning,3.22,SIPA000054,0,True,False,0.0
CIT010781,EMP001243,Meals,3.22,SIPA000039,0,True,False,0.0
CIT011351,EMP001317,Meals,3.22,SIPA000035,0,True,False,0.0
CIT016310,EMP001874,Cleaning,3.21,SIPA000074,0,True,False,0.0
CIT027267,EMP003174,Transport,3.21,SIPA000043,0,True,False,0.0
CIT013747,EMP001621,Cleaning,3.21,SIPA000053,0,True,False,0.0
CIT019996,EMP002292,Cleaning,3.21,SIPA000070,0,True,False,0.0
CIT038173,EMP003630,Transport,3.21,SIPA000043,0,True,False,0.0
CIT021274,EMP002438,Cleaning,3.21,SIPA000036,0,True,False,0.0
CIT016549,EMP001891,Cleaning,3.21,SIPA000067,0,True,False,0.0
CIT026350,EMP003075,Cleaning,3.21,SIPA000028,0,True,False,63194.63
CIT016041,EMP001857,Cleaning,3.21,SIPA000051,0,True,False,0.0
CIT025952,EMP002978,Cleaning,3.21,SIPA000040,0,True,False,0.0
CIT016709,EMP001903,Cleaning,3.21,SIPA000063,0,True,False,0.0
CIT014072,EMP001586,Cleaning,3.21,SIPA000050,0,True,False,0.0
CIT014091,EMP001605,Cleaning,3.21,SIPA000069,0,True,False,0.0
CIT038096,EMP003606,Transport,3.21,SIPA000048,0,True,False,0.0
CIT023691,EMP002728,Cleaning,3.21,SIPA000075,0,True,False,0.0
CIT025452,EMP002940,Cleaning,3.21,SIPA000032,0,True,False,0.0
CIT014160,EMP001602,Cleaning,3.21,SIPA000056,0,True,False,0.0
CIT023299,EMP002664,Cleaning,3.21,SIPA000011,0,True,False,0.0
CIT020896,EMP002388,Cleaning,3.21,SIPA000068,0,True,False,0.0
CIT026465,EMP003024,Cleaning,3.21,SIPA000061,0,True,False,0.0
CIT022408,EMP002598,Cleaning,3.21,SIPA000022,0,True,False,0.0
CIT040179,EMP003706,Transport,3.21,SIPA000081,0,True,False,0.0
CIT027369,EMP003187,Transport,3.21,SIPA000063,0,True,False,0.0
CIT015260,EMP001794,Cleaning,3.21,SIPA000008,0,True,False,93062.45
CIT023657,EMP002738,Cleaning,3.21,SIPA000041,0,True,False,0.0
CIT002231,EMP000256,Meals,3.21,SIPA000017,0,True,False,0.0
CIT026856,EMP003091,Transport,3.21,SIPA000042,0,True,False,0.0
CIT021442,EMP002478,Cleaning,3.21,SIPA000040,0,True,False,0.0
CIT040597,EMP003710,Transport,3.21,SIPA000007,0,True,False,0.0
