InvoiceID,CompanyID,Period,ServiceType,TotalHours,TotalAmount,TotalAmountVAT,InvoiceDate,ProcurementID
B2G00000813,COMP000074,2024-10-01,Meals,5897.76,3072728.74,0.0,2024-11-07,PROC000074
B2G00000814,COMP000074,2024-11-01,Meals,5893.52,3070526.84,0.0,2024-12-07,PROC000074
B2G00000815,COMP000075,2024-01-01,Meals,801.03,417335.96,0.0,2024-02-07,PROC000075
B2G00000816,COMP000075,2024-02-01,Meals,798.26,415895.27,0.0,2024-03-07,PROC000075
B2G00000817,COMP000075,2024-03-01,Meals,799.96,416777.87,0.0,2024-04-07,PROC000075
B2G00000818,COMP000075,2024-04-01,Meals,802.18,417932.15,0.0,2024-05-07,PROC000075
B2G00000819,COMP000075,2024-05-01,Meals,795.82,414620.82,0.0,2024-06-07,PROC000075
B2G00000820,COMP000075,2024-06-01,Meals,800.06,416831.29,0.0,2024-07-07,PROC000075
B2G00000821,COMP000075,2024-07-01,Meals,800.65,417139.59,0.0,2024-08-07,PROC000075
B2G00000822,COMP000075,2024-08-01,Meals,801.28,417467.57,0.0,2024-09-07,PROC000075
B2G00000823,COMP000075,2024-09-01,Meals,798.74,416141.62,0.0,2024-10-07,PROC000075
B2G00000824,COMP000075,2024-10-01,Meals,799.5,416540.54,0.0,2024-11-07,PROC000075
B2G00000825,COMP000075,2024-11-01,Meals,799.37,416473.12,0.0,2024-12-07,PROC000075
B2G00000826,COMP000076,2024-01-01,Meals,9143.22,4763618.3,0.0,2024-02-07,PROC000076
B2G00000827,COMP000076,2024-02-01,Meals,9144.01,4764032.15,0.0,2024-03-07,PROC000076
B2G00000828,COMP000076,2024-03-01,Meals,9140.85,4762384.09,0.0,2024-04-07,PROC000076
B2G00000829,COMP000076,2024-04-01,Meals,9135.94,4759825.99,0.0,2024-05-07,PROC000076
B2G00000830,COMP000076,2024-05-01,Meals,9140.34,4762112.11,0.0,2024-06-07,PROC000076
B2G00000831,COMP000076,2024-06-01,Meals,9151.32,4767842.11,0.0,2024-07-07,PROC000076
B2G00000832,COMP000076,2024-07-01,Meals,9150.9,4767619.62,0.0,2024-08-07,PROC000076
B2G00000833,COMP000076,2024-08-01,Meals,9136.46,4760091.99,0.0,2024-09-07,PROC000076
B2G00000834,COMP000076,2024-09-01,Meals,9139.11,4761475.58,0.0,2024-10-07,PROC000076
B2G00000835,COMP000076,2024-10-01,Meals,9134.43,4759031.26,0.0,2024-11-07,PROC000076
B2G00000836,COMP000076,2024-11-01,Meals,9139.98,4761936.03,0.0,2024-12-07,PROC000076
B2G00000837,COMP000077,2024-01-01,Meals,11242.31,5857236.91,0.0,2024-02-07,PROC000077
B2G00000838,COMP000077,2024-02-01,Meals,11264.7,5868901.18,0.0,2024-03-07,PROC000077
B2G00000839,COMP000077,2024-03-01,Meals,11244.72,5858495.35,0.0,2024-04-07,PROC000077
B2G00000840,COMP000077,2024-04-01,Meals,11244.7,5858496.18,0.0,2024-05-07,PROC000077
B2G00000841,COMP000077,2024-05-01,Meals,11241.09,5856605.96,0.0,2024-06-07,PROC000077
B2G00000842,COMP000077,2024-06-01,Meals,11230.2,5850933.69,0.0,2024-07-07,PROC000077
B2G00000843,COMP000077,2024-07-01,Meals,11241.22,5856674.01,0.0,2024-08-07,PROC000077
B2G00000844,COMP000077,2024-08-01,Meals,11246.41,5859378.27,0.0,2024-09-07,PROC000077
B2G00000845,COMP000077,2024-09-01,Meals,11246.52,5859440.41,0.0,2024-10-07,PROC000077
B2G00000846,COMP000077,2024-10-01,Meals,11262.07,5867557.14,0.0,2024-11-07,PROC000077
B2G00000847,COMP000077,2024-11-01,Meals,11253.01,5862821.3,0.0,2024-12-07,PROC000077
B2G00000848,COMP000078,2024-01-01,Meals,7666.97,3994493.47,0.0,2024-02-07,PROC000078
B2G00000849,COMP000078,2024-02-01,Meals,7660.67,3991207.28,0.0,2024-03-07,PROC000078
B2G00000850,COMP000078,2024-03-01,Meals,7657.04,3989317.84,0.0,2024-04-07,PROC000078
B2G00000851,COMP000078,2024-04-01,Meals,7660.61,3991177.46,0.0,2024-05-07,PROC000078
B2G00000852,COMP000078,2024-05-01,Meals,7663.6,3992736.75,0.0,2024-06-07,PROC000078
B2G00000853,COMP000078,2024-06-01,Meals,7670.26,3996208.63,0.0,2024-07-07,PROC000078
B2G00000854,COMP000078,2024-07-01,Meals,7652.05,3986717.68,0.0,2024-08-07,PROC000078
B2G00000855,COMP000078,2024-08-01,Meals,7656.38,3988970.49,0.0,2024-09-07,PROC000078
B2G00000856,COMP000078,2024-09-01,Meals,7664.16,3993025.05,0.0,2024-10-07,PROC000078
B2G00000857,COMP000078,2024-10-01,Meals,7662.55,3992187.39,0.0,2024-11-07,PROC000078
B2G00000858,COMP000078,2024-11-01,Meals,7666.78,3994399.73,0.0,2024-12-07,PROC000078
B2G00000859,COMP000079,2024-01-01,Meals,11289.86,5882012.44,0.0,2024-02-07,PROC000079
B2G00000860,COMP000079,2024-02-01,Meals,11280.7,5877242.74,0.0,2024-03-07,PROC000079
B2G00000861,COMP000079,2024-03-01,Meals,11297.32,5885898.16,0.0,2024-04-07,PROC000079
B2G00000862,COMP000079,2024-04-01,Meals,11281.56,5877691.8,0.0,2024-05-07,PROC000079
B2G00000863,COMP000079,2024-05-01,Meals,11284.13,5879032.75,0.0,2024-06-07,PROC000079
B2G00000864,COMP000079,2024-06-01,Meals,11291.03,5882629.29,0.0,2024-07-07,PROC000079
B2G00000865,COMP000079,2024-07-01,Meals,11274.18,5873849.45,0.0,2024-08-07,PROC000079
B2G00000866,COMP000079,2024-08-01,Meals,11277.28,5875462.43,0.0,2024-09-07,PROC000079
B2G00000867,COMP000079,2024-09-01,Meals,11283.98,5878956.62,0.0,2024-10-07,PROC000079
B2G00000868,COMP000079,2024-10-01,Meals,11278.85,5876275.28,0.0,2024-11-07,PROC000079
B2G00000869,COMP000079,2024-11-01,Meals,11291.76,5883013.83,0.0,2024-12-07,PROC000079
B2G00000870,COMP000080,2024-01-01,Meals,523.55,272767.35,0.0,2024-02-07,PROC000080
B2G00000871,COMP000080,2024-02-01,Meals,523.52,272753.11,0.0,2024-03-07,PROC000080
B2G00000872,COMP000080,2024-03-01,Meals,525.66,273867.84,0.0,2024-04-07,PROC000080
B2G00000873,COMP000080,2024-04-01,Meals,522.92,272439.51,0.0,2024-05-07,PROC000080
B2G00000874,COMP000080,2024-05-01,Meals,522.6,272274.3,0.0,2024-06-07,PROC000080
B2G00000875,COMP000080,2024-06-01,Meals,525.63,273851.46,0.0,2024-07-07,PROC000080
B2G00000876,COMP000080,2024-07-01,Meals,525.69,273883.46,0.0,2024-08-07,PROC000080
B2G00000877,COMP000080,2024-08-01,Meals,525.26,273662.53,0.0,2024-09-07,PROC000080
B2G00000878,COMP000080,2024-09-01,Meals,522.83,272397.14,0.0,2024-10-07,PROC000080
B2G00000879,COMP000080,2024-10-01,Meals,524.26,273138.71,0.0,2024-11-07,PROC000080
B2G00000880,COMP000080,2024-11-01,Meals,521.95,271937.87,0.0,2024-12-07,PROC000080
B2G00000881,COMP000081,2024-01-01,Meals,933.96,486591.63,0.0,2024-02-07,PROC000081
B2G00000882,COMP000081,2024-02-01,Meals,935.74,487521.06,0.0,2024-03-07,PROC000081
B2G00000883,COMP000081,2024-03-01,Meals,932.55,485856.25,0.0,2024-04-07,PROC000081
B2G00000884,COMP000081,2024-04-01,Meals,932.01,485577.14,0.0,2024-05-07,PROC000081
B2G00000885,COMP000081,2024-05-01,Meals,932.88,486030.69,0.0,2024-06-07,PROC000081
B2G00000886,COMP000081,2024-06-01,Meals,932.18,485669.26,0.0,2024-07-07,PROC000081
B2G00000887,COMP000081,2024-07-01,Meals,932.1,485624.05,0.0,2024-08-07,PROC000081
B2G00000888,COMP000081,2024-08-01,Meals,936.94,488145.62,0.0,2024-09-07,PROC000081
B2G00000889,COMP000081,2024-09-01,Meals,929.59,484313.49,0.0,2024-10-07,PROC000081
B2G00000890,COMP000081,2024-10-01,Meals,932.25,485705.66,0.0,2024-11-07,PROC000081
B2G00000891,COMP000081,2024-11-01,Meals,934.1,486665.64,0.0,2024-12-07,PROC000081
B2G00000892,COMP000082,2024-01-01,Meals,4432.38,2309261.8,0.0,2024-02-07,PROC000082
B2G00000893,COMP000082,2024-02-01,Meals,4436.99,2311674.55,0.0,2024-03-07,PROC000082
B2G00000894,COMP000082,2024-03-01,Meals,4442.87,2314734.72,0.0,2024-04-07,PROC000082
B2G00000895,COMP000082,2024-04-01,Meals,4434.63,2310443.71,0.0,2024-05-07,PROC000082
B2G00000896,COMP000082,2024-05-01,Meals,4438.83,2312624.14,0.0,2024-06-07,PROC000082
B2G00000897,COMP000082,2024-06-01,Meals,4435.12,2310698.5,0.0,2024-07-07,PROC000082
B2G00000898,COMP000082,2024-07-01,Meals,4430.4,2308240.06,0.0,2024-08-07,PROC000082
B2G00000899,COMP000082,2024-08-01,Meals,4438.56,2312488.49,0.0,2024-09-07,PROC000082
B2G00000900,COMP000082,2024-09-01,Meals,4432.98,2309582.52,0.0,2024-10-07,PROC000082
B2G00000901,COMP000082,2024-10-01,Meals,4438.14,2312272.64,0.0,2024-11-07,PROC000082
B2G00000902,COMP000082,2024-11-01,Meals,4441.36,2313949.63,0.0,2024-12-07,PROC000082
B2G00000903,COMP000083,2024-01-01,Meals,4146.73,2160445.76,0.0,2024-02-07,PROC000083
B2G00000904,COMP000083,2024-02-01,Meals,4150.52,2162421.58,0.0,2024-03-07,PROC000083
B2G00000905,COMP000083,2024-03-01,Meals,4160.0,2167355.86,0.0,2024-04-07,PROC000083
B2G00000906,COMP000083,2024-04-01,Meals,4151.36,2162858.76,0.0,2024-05-07,PROC000083
B2G00000907,COMP000083,2024-05-01,Meals,4152.44,2163420.62,0.0,2024-06-07,PROC000083
B2G00000908,COMP000083,2024-06-01,Meals,4151.88,2163132.09,0.0,2024-07-07,PROC000083
B2G00000909,COMP000083,2024-07-01,Meals,4150.43,2162379.48,0.0,2024-08-07,PROC000083
B2G00000910,COMP000083,2024-08-01,Meals,4154.18,2164329.55,0.0,2024-09-07,PROC000083
B2G00000911,COMP000083,2024-09-01,Meals,4150.49,2162402.72,0.0,2024-10-07,PROC000083
B2G00000912,COMP000083,2024-10-01,Meals,4150.05,2162178.51,0.0,2024-11-07,PROC000083
B2G00000913,COMP000083,2024-11-01,Meals,4155.2,2164863.44,0.0,2024-12-07,PROC000083
B2G00000914,COMP000084,2024-01-01,Meals,1342.48,699433.49,0.0,2024-02-07,PROC000084
B2G00000915,COMP000084,2024-02-01,Meals,1342.42,699397.49,0.0,2024-03-07,PROC000084
B2G00000916,COMP000084,2024-03-01,Meals,1344.17,700313.17,0.0,2024-04-07,PROC000084
B2G00000917,COMP000084,2024-04-01,Meals,1340.3,698299.43,0.0,2024-05-07,PROC000084
B2G00000918,COMP000084,2024-05-01,Meals,1343.1,699752.42,0.0,2024-06-07,PROC000084
B2G00000919,COMP000084,2024-06-01,Meals,1342.9,699651.11,0.0,2024-07-07,PROC000084
B2G00000920,COMP000084,2024-07-01,Meals,1345.07,700784.04,0.0,2024-08-07,PROC000084
B2G00000921,COMP000084,2024-08-01,Meals,1341.54,698940.66,0.0,2024-09-07,PROC000084
B2G00000922,COMP000084,2024-09-01,Meals,1344.0,700223.24,0.0,2024-10-07,PROC000084
B2G00000923,COMP000084,2024-10-01,Meals,1345.69,701104.78,0.0,2024-11-07,PROC000084
B2G00000924,COMP000084,2024-11-01,Meals,1340.93,698623.82,0.0,2024-12-07,PROC000084
B2G00000925,COMP000085,2024-01-01,Meals,667.2,347612.07,0.0,2024-02-07,PROC000085
B2G00000926,COMP000085,2024-02-01,Meals,667.65,347847.5,0.0,2024-03-07,PROC000085
B2G00000927,COMP000085,2024-03-01,Meals,664.88,346404.9,0.0,2024-04-07,PROC000085
B2G00000928,COMP000085,2024-04-01,Meals,665.31,346628.94,0.0,2024-05-07,PROC000085
B2G00000929,COMP000085,2024-05-01,Meals,666.76,347381.59,0.0,2024-06-07,PROC000085
B2G00000930,COMP000085,2024-06-01,Meals,664.45,346180.9,0.0,2024-07-07,PROC000085
B2G00000931,COMP000085,2024-07-01,Meals,666.42,347204.85,0.0,2024-08-07,PROC000085
B2G00000932,COMP000085,2024-08-01,Meals,667.14,347577.78,0.0,2024-09-07,PROC000085
B2G00000933,COMP000085,2024-09-01,Meals,668.16,348109.85,0.0,2024-10-07,PROC000085
B2G00000934,COMP000085,2024-10-01,Meals,670.37,349261.06,0.0,2024-11-07,PROC000085
B2G00000935,COMP000085,2024-11-01,Meals,667.17,347594.67,0.0,2024-12-07,PROC000085
B2G00000936,COMP000086,2024-01-01,Meals,5098.64,2656393.08,0.0,2024-02-07,PROC000086
B2G00000937,COMP000086,2024-02-01,Meals,5098.08,2656102.74,0.0,2024-03-07,PROC000086
B2G00000938,COMP000086,2024-03-01,Meals,5102.52,2658408.56,0.0,2024-04-07,PROC000086
B2G00000939,COMP000086,2024-04-01,Meals,5096.95,2655509.16,0.0,2024-05-07,PROC000086
B2G00000940,COMP000086,2024-05-01,Meals,5104.22,2659302.42,0.0,2024-06-07,PROC000086
B2G00000941,COMP000086,2024-06-01,Meals,5101.83,2658052.88,0.0,2024-07-07,PROC000086
B2G00000942,COMP000086,2024-07-01,Meals,5104.0,2659186.38,0.0,2024-08-07,PROC000086
B2G00000943,COMP000086,2024-08-01,Meals,5097.01,2655548.66,0.0,2024-09-07,PROC000086
B2G00000944,COMP000086,2024-09-01,Meals,5103.29,2658815.8,0.0,2024-10-07,PROC000086
B2G00000945,COMP000086,2024-10-01,Meals,5099.86,2657026.66,0.0,2024-11-07,PROC000086
B2G00000946,COMP000086,2024-11-01,Meals,5097.73,2655916.11,0.0,2024-12-07,PROC000086
B2G00000947,COMP000087,2024-01-01,Meals,670.5,349331.97,0.0,2024-02-07,PROC000087
B2G00000948,COMP000087,2024-02-01,Meals,668.92,348510.02,0.0,2024-03-07,PROC000087
B2G00000949,COMP000087,2024-03-01,Meals,672.97,350618.89,0.0,2024-04-07,PROC000087
B2G00000950,COMP000087,2024-04-01,Meals,670.52,349340.1,0.0,2024-05-07,PROC000087
B2G00000951,COMP000087,2024-05-01,Meals,669.12,348610.9,0.0,2024-06-07,PROC000087
B2G00000952,COMP000087,2024-06-01,Meals,670.54,349351.93,0.0,2024-07-07,PROC000087
B2G00000953,COMP000087,2024-07-01,Meals,670.02,349078.6,0.0,2024-08-07,PROC000087
B2G00000954,COMP000087,2024-08-01,Meals,671.88,350050.36,0.0,2024-09-07,PROC000087
B2G00000955,COMP000087,2024-09-01,Meals,671.72,349965.82,0.0,2024-10-07,PROC000087
B2G00000956,COMP000087,2024-10-01,Meals,670.47,349313.65,0.0,2024-11-07,PROC000087
B2G00000957,COMP000087,2024-11-01,Meals,673.02,350642.2,0.0,2024-12-07,PROC000087
B2G00000958,COMP000088,2024-01-01,Meals,8595.66,4478334.23,0.0,2024-02-07,PROC000088
B2G00000959,COMP000088,2024-02-01,Meals,8599.4,4480283.38,0.0,2024-03-07,PROC000088
B2G00000960,COMP000088,2024-03-01,Meals,8601.34,4481301.52,0.0,2024-04-07,PROC000088
B2G00000961,COMP000088,2024-04-01,Meals,8603.09,4482206.61,0.0,2024-05-07,PROC000088
B2G00000962,COMP000088,2024-05-01,Meals,8595.78,4478397.7,0.0,2024-06-07,PROC000088
B2G00000963,COMP000088,2024-06-01,Meals,8598.1,4479608.12,0.0,2024-07-07,PROC000088
B2G00000964,COMP000088,2024-07-01,Meals,8605.57,4483503.81,0.0,2024-08-07,PROC000088
B2G00000965,COMP000088,2024-08-01,Meals,8593.64,4477286.64,0.0,2024-09-07,PROC000088
B2G00000966,COMP000088,2024-09-01,Meals,8601.62,4481452.63,0.0,2024-10-07,PROC000088
B2G00000967,COMP000088,2024-10-01,Meals,8602.02,4481660.24,0.0,2024-11-07,PROC000088
B2G00000968,COMP000088,2024-11-01,Meals,8594.8,4477887.28,0.0,2024-12-07,PROC000088
B2G00000969,COMP000089,2024-01-01,Meals,3751.86,1954716.06,0.0,2024-02-07,PROC000089
B2G00000970,COMP000089,2024-02-01,Meals,3751.68,1954627.16,0.0,2024-03-07,PROC000089
B2G00000971,COMP000089,2024-03-01,Meals,3753.0,1955313.17,0.0,2024-04-07,PROC000089
B2G00000972,COMP000089,2024-04-01,Meals,3754.54,1956120.86,0.0,2024-05-07,PROC000089
B2G00000973,COMP000089,2024-05-01,Meals,3754.77,1956237.2,0.0,2024-06-07,PROC000089
B2G00000974,COMP000089,2024-06-01,Meals,3752.94,1955284.68,0.0,2024-07-07,PROC000089
B2G00000975,COMP000089,2024-07-01,Meals,3753.42,1955529.58,0.0,2024-08-07,PROC000089
B2G00000976,COMP000089,2024-08-01,Meals,3756.67,1957229.72,0.0,2024-09-07,PROC000089
B2G00000977,COMP000089,2024-09-01,Meals,3761.67,1959829.72,0.0,2024-10-07,PROC000089
B2G00000978,COMP000089,2024-10-01,Meals,3762.13,1960067.88,0.0,2024-11-07,PROC000089
B2G00000979,COMP000089,2024-11-01,Meals,3761.35,1959663.37,0.0,2024-12-07,PROC000089
B2G00000980,COMP000090,2024-01-01,Meals,1204.43,627507.15,0.0,2024-02-07,PROC000090
B2G00000981,COMP000090,2024-02-01,Meals,1201.08,625762.2,0.0,2024-03-07,PROC000090
B2G00000982,COMP000090,2024-03-01,Meals,1200.0,625199.19,0.0,2024-04-07,PROC000090
B2G00000983,COMP000090,2024-04-01,Meals,1201.84,626157.27,0.0,2024-05-07,PROC000090
B2G00000984,COMP000090,2024-05-01,Meals,1198.71,624528.22,0.0,2024-06-07,PROC000090
B2G00000985,COMP000090,2024-06-01,Meals,1201.18,625815.68,0.0,2024-07-07,PROC000090
B2G00000986,COMP000090,2024-07-01,Meals,1200.31,625359.08,0.0,2024-08-07,PROC000090
B2G00000987,COMP000090,2024-08-01,Meals,1202.99,626757.61,0.0,2024-09-07,PROC000090
B2G00000988,COMP000090,2024-09-01,Meals,1205.92,628284.87,0.0,2024-10-07,PROC000090
B2G00000989,COMP000090,2024-10-01,Meals,1205.94,628294.94,0.0,2024-11-07,PROC000090
B2G00000990,COMP000090,2024-11-01,Meals,1206.15,628405.43,0.0,2024-12-07,PROC000090
B2G00000991,COMP000091,2024-01-01,Meals,6050.02,3152058.58,0.0,2024-02-07,PROC000091
B2G00000992,COMP000091,2024-02-01,Meals,6046.65,3150302.44,0.0,2024-03-07,PROC000091
B2G00000993,COMP000091,2024-03-01,Meals,6047.91,3150957.95,0.0,2024-04-07,PROC000091
B2G00000994,COMP000091,2024-04-01,Meals,6046.31,3150129.76,0.0,2024-05-07,PROC000091
B2G00000995,COMP000091,2024-05-01,Meals,6049.95,3152017.46,0.0,2024-06-07,PROC000091
B2G00000996,COMP000091,2024-06-01,Meals,6049.7,3151886.86,0.0,2024-07-07,PROC000091
B2G00000997,COMP000091,2024-07-01,Meals,6050.72,3152430.33,0.0,2024-08-07,PROC000091
B2G00000998,COMP000091,2024-08-01,Meals,6054.49,3154392.44,0.0,2024-09-07,PROC000091
B2G00000999,COMP000091,2024-09-01,Meals,6049.1,3151586.63,0.0,2024-10-07,PROC000091
B2G00001000,COMP000091,2024-10-01,Meals,6047.16,3150570.31,0.0,2024-11-07,PROC000091
B2G00001001,COMP000091,2024-11-01,Meals,6045.4,3149656.6,0.0,2024-12-07,PROC000091
B2G00001002,COMP000092,2024-01-01,Meals,1067.33,556080.13,0.0,2024-02-07,PROC000092
B2G00001003,COMP000092,2024-02-01,Meals,1070.83,557899.15,0.0,2024-03-07,PROC000092
B2G00001004,COMP000092,2024-03-01,Meals,1070.62,557794.24,0.0,2024-04-07,PROC000092
B2G00001005,COMP000092,2024-04-01,Meals,1072.23,558635.38,0.0,2024-05-07,PROC000092
B2G00001006,COMP000092,2024-05-01,Meals,1068.68,556778.89,0.0,2024-06-07,PROC000092
B2G00001007,COMP000092,2024-06-01,Meals,1070.64,557804.63,0.0,2024-07-07,PROC000092
B2G00001008,COMP000092,2024-07-01,Meals,1073.13,559096.37,0.0,2024-08-07,PROC000092
B2G00001009,COMP000092,2024-08-01,Meals,1070.03,557482.67,0.0,2024-09-07,PROC000092
B2G00001010,COMP000092,2024-09-01,Meals,1071.2,558097.57,0.0,2024-10-07,PROC000092
B2G00001011,COMP000092,2024-10-01,Meals,1072.63,558841.76,0.0,2024-11-07,PROC000092
B2G00001012,COMP000092,2024-11-01,Meals,1068.58,556727.39,0.0,2024-12-07,PROC000092
B2G00001013,COMP000093,2024-01-01,Meals,3628.53,1890466.42,0.0,2024-02-07,PROC000093
B2G00001014,COMP000093,2024-02-01,Meals,3631.57,1892047.33,0.0,2024-03-07,PROC000093
B2G00001015,COMP000093,2024-03-01,Meals,3628.74,1890573.72,0.0,2024-04-07,PROC000093
B2G00001016,COMP000093,2024-04-01,Meals,3622.69,1887421.28,0.0,2024-05-07,PROC000093
B2G00001017,COMP000093,2024-05-01,Meals,3633.37,1892985.17,0.0,2024-06-07,PROC000093
B2G00001018,COMP000093,2024-06-01,Meals,3622.84,1887495.76,0.0,2024-07-07,PROC000093
B2G00001019,COMP000093,2024-07-01,Meals,3625.0,1888627.59,0.0,2024-08-07,PROC000093
B2G00001020,COMP000093,2024-08-01,Meals,3628.09,1890236.61,0.0,2024-09-07,PROC000093
B2G00001021,COMP000093,2024-09-01,Meals,3625.93,1889109.22,0.0,2024-10-07,PROC000093
B2G00001022,COMP000093,2024-10-01,Meals,3625.2,1888727.28,0.0,2024-11-07,PROC000093
B2G00001023,COMP000093,2024-11-01,Meals,3633.98,1893309.56,0.0,2024-12-07,PROC000093
B2G00001024,COMP000094,2024-01-01,Meals,1729.59,901115.86,0.0,2024-02-07,PROC000094
B2G00001025,COMP000094,2024-02-01,Meals,1731.85,902288.45,0.0,2024-03-07,PROC000094
B2G00001026,COMP000094,2024-03-01,Meals,1727.6,900081.02,0.0,2024-04-07,PROC000094
B2G00001027,COMP000094,2024-04-01,Meals,1731.68,902202.27,0.0,2024-05-07,PROC000094
B2G00001028,COMP000094,2024-05-01,Meals,1732.29,902528.57,0.0,2024-06-07,PROC000094
B2G00001029,COMP000094,2024-06-01,Meals,1733.38,903088.79,0.0,2024-07-07,PROC000094
B2G00001030,COMP000094,2024-07-01,Meals,1725.32,898891.72,0.0,2024-08-07,PROC000094
B2G00001031,COMP000094,2024-08-01,Meals,1730.46,901567.84,0.0,2024-09-07,PROC000094
B2G00001032,COMP000094,2024-09-01,Meals,1732.31,902532.54,0.0,2024-10-07,PROC000094
B2G00001033,COMP000094,2024-10-01,Meals,1728.87,900742.04,0.0,2024-11-07,PROC000094
B2G00001034,COMP000094,2024-11-01,Meals,1723.15,897764.38,0.0,2024-12-07,PROC000094
B2G00001035,COMP000095,2024-01-01,Meals,958.73,499501.27,0.0,2024-02-07,PROC000095
B2G00001036,COMP000095,2024-02-01,Meals,958.2,499223.37,0.0,2024-03-07,PROC000095
B2G00001037,COMP000095,2024-03-01,Meals,957.91,499070.74,0.0,2024-04-07,PROC000095
B2G00001038,COMP000095,2024-04-01,Meals,956.97,498579.78,0.0,2024-05-07,PROC000095
B2G00001039,COMP000095,2024-05-01,Meals,961.27,500825.24,0.0,2024-06-07,PROC000095
B2G00001040,COMP000095,2024-06-01,Meals,956.57,498370.33,0.0,2024-07-07,PROC000095
B2G00001041,COMP000095,2024-07-01,Meals,961.34,500856.12,0.0,2024-08-07,PROC000095
B2G00001042,COMP000095,2024-08-01,Meals,956.56,498367.05,0.0,2024-09-07,PROC000095
B2G00001043,COMP000095,2024-09-01,Meals,960.09,500203.58,0.0,2024-10-07,PROC000095
B2G00001044,COMP000095,2024-10-01,Meals,959.79,500049.69,0.0,2024-11-07,PROC000095
B2G00001045,COMP000095,2024-11-01,Meals,957.57,498894.52,0.0,2024-12-07,PROC000095
B2G00001046,COMP000096,2024-01-01,Meals,3365.04,1753185.36,0.0,2024-02-07,PROC000096
B2G00001047,COMP000096,2024-02-01,Meals,3350.3,1745508.66,0.0,2024-03-07,PROC000096
B2G00001048,COMP000096,2024-03-01,Meals,3361.39,1751286.1,0.0,2024-04-07,PROC000096
B2G00001049,COMP000096,2024-04-01,Meals,3358.82,1749946.98,0.0,2024-05-07,PROC000096
B2G00001050,COMP000096,2024-05-01,Meals,3358.52,1749787.48,0.0,2024-06-07,PROC000096
B2G00001051,COMP000096,2024-06-01,Meals,3353.19,1747013.13,0.0,2024-07-07,PROC000096
B2G00001052,COMP000096,2024-07-01,Meals,3361.05,1751105.8,0.0,2024-08-07,PROC000096
B2G00001053,COMP000096,2024-08-01,Meals,3354.53,1747707.95,0.0,2024-09-07,PROC000096
B2G00001054,COMP000096,2024-09-01,Meals,3363.18,1752220.95,0.0,2024-10-07,PROC000096
B2G00001055,COMP000096,2024-10-01,Meals,3359.59,1750346.09,0.0,2024-11-07,PROC000096
B2G00001056,COMP000096,2024-11-01,Meals,3359.3,1750196.55,0.0,2024-12-07,PROC000096
B2G00001057,COMP000097,2024-01-01,Meals,660.76,344257.19,0.0,2024-02-07,PROC000097
B2G00001058,COMP000097,2024-02-01,Meals,662.23,345022.85,0.0,2024-03-07,PROC000097
B2G00001059,COMP000097,2024-03-01,Meals,665.76,346861.39,0.0,2024-04-07,PROC000097
B2G00001060,COMP000097,2024-04-01,Meals,660.67,344208.33,0.0,2024-05-07,PROC000097
B2G00001061,COMP000097,2024-05-01,Meals,661.08,344422.3,0.0,2024-06-07,PROC000097
B2G00001062,COMP000097,2024-06-01,Meals,662.04,344922.5,0.0,2024-07-07,PROC000097
B2G00001063,COMP000097,2024-07-01,Meals,662.36,345087.35,0.0,2024-08-07,PROC000097
B2G00001064,COMP000097,2024-08-01,Meals,663.91,345897.72,0.0,2024-09-07,PROC000097
B2G00001065,COMP000097,2024-09-01,Meals,666.23,347106.6,0.0,2024-10-07,PROC000097
B2G00001066,COMP000097,2024-10-01,Meals,661.89,344845.88,0.0,2024-11-07,PROC000097
B2G00001067,COMP000097,2024-11-01,Meals,661.87,344832.0,0.0,2024-12-07,PROC000097
B2G00001068,COMP000098,2024-01-01,Meals,8871.32,4621951.89,0.0,2024-02-07,PROC000098
B2G00001069,COMP000098,2024-02-01,Meals,8864.6,4618457.7,0.0,2024-03-07,PROC000098
B2G00001070,COMP000098,2024-03-01,Meals,8869.52,4621020.29,0.0,2024-04-07,PROC000098
B2G00001071,COMP000098,2024-04-01,Meals,8869.24,4620866.75,0.0,2024-05-07,PROC000098
B2G00001072,COMP000098,2024-05-01,Meals,8872.59,4622621.3,0.0,2024-06-07,PROC000098
B2G00001073,COMP000098,2024-06-01,Meals,8869.1,4620800.87,0.0,2024-07-07,PROC000098
B2G00001074,COMP000098,2024-07-01,Meals,8871.02,4621802.17,0.0,2024-08-07,PROC000098
B2G00001075,COMP000098,2024-08-01,Meals,8877.33,4625088.07,0.0,2024-09-07,PROC000098
B2G00001076,COMP000098,2024-09-01,Meals,8869.39,4620954.29,0.0,2024-10-07,PROC000098
B2G00001077,COMP000098,2024-10-01,Meals,8859.06,4615573.46,0.0,2024-11-07,PROC000098
