InvoiceID,SupplierID,CompanyID,GoodsCode,Quantity,UnitPrice,TotalAmount,TotalAmountVAT,InvoiceDate
B2B00006632,SUPP_001,COMP000055,2710,1186.28,15.08,17889.1,4472.27,2024-09-02
B2B00006633,SUPP_001,COMP000055,3923,88.433,21.4,1892.46,473.12,2024-09-02
B2B00006634,SUPP_001,COMP000055,401,84.696,11.72,992.64,248.16,2024-10-07
B2B00006635,SUPP_001,COMP000055,702,102.108,34.24,3496.16,874.04,2024-10-07
B2B00006636,SUPP_001,COMP000055,703,36.857,27.15,1000.66,250.16,2024-10-07
B2B00006637,SUPP_001,COMP000055,1512,16.884,17.57,296.66,74.17,2024-10-07
B2B00006638,SUPP_001,COMP000055,1601,89.443,83.54,7472.08,1868.02,2024-10-07
B2B00006639,SUPP_001,COMP000055,1602,253.244,117.56,29771.33,7442.83,2024-10-07
B2B00006640,SUPP_001,COMP000055,1901,184.384,24.46,4510.04,1127.51,2024-10-07
B2B00006641,SUPP_001,COMP000055,2005,135.382,34.21,4631.4,1157.85,2024-10-07
B2B00006642,SUPP_001,COMP000055,2104,212.161,43.72,9275.7,2318.93,2024-10-07
B2B00006643,SUPP_001,COMP000055,2710,1182.2,15.06,17803.93,4450.98,2024-10-07
B2B00006644,SUPP_001,COMP000055,3923,89.488,21.36,1911.46,477.86,2024-10-07
B2B00006645,SUPP_001,COMP000055,401,87.296,11.72,1023.11,255.78,2024-11-04
B2B00006646,SUPP_001,COMP000055,702,110.437,34.24,3781.35,945.34,2024-11-04
B2B00006647,SUPP_001,COMP000055,703,35.932,27.15,975.54,243.88,2024-11-04
B2B00006648,SUPP_001,COMP000055,1512,17.072,17.57,299.95,74.99,2024-11-04
B2B00006649,SUPP_001,COMP000055,1601,87.479,83.54,7307.97,1826.99,2024-11-04
B2B00006650,SUPP_001,COMP000055,1602,269.52,117.56,31684.78,7921.2,2024-11-04
B2B00006651,SUPP_001,COMP000055,1901,182.565,24.46,4465.55,1116.39,2024-11-04
B2B00006652,SUPP_001,COMP000055,2005,147.555,34.21,5047.86,1261.96,2024-11-04
B2B00006653,SUPP_001,COMP000055,2104,221.619,43.72,9689.17,2422.29,2024-11-04
B2B00006654,SUPP_001,COMP000055,2710,1122.376,15.06,16902.98,4225.74,2024-11-04
B2B00006655,SUPP_001,COMP000055,3923,88.325,21.36,1886.63,471.66,2024-11-04
B2B00006656,SUPP_001,COMP000056,401,61.698,11.98,739.15,184.79,2024-01-01
B2B00006657,SUPP_001,COMP000056,702,70.272,34.93,2454.59,613.65,2024-01-01
B2B00006658,SUPP_001,COMP000056,703,25.258,27.94,705.72,176.43,2024-01-01
B2B00006659,SUPP_001,COMP000056,1512,11.888,17.96,213.51,53.38,2024-01-01
B2B00006660,SUPP_001,COMP000056,1601,61.214,84.83,5192.82,1298.2,2024-01-01
B2B00006661,SUPP_001,COMP000056,1602,187.165,119.76,22414.91,5603.73,2024-01-01
B2B00006662,SUPP_001,COMP000056,1901,119.568,24.95,2983.23,745.81,2024-01-01
B2B00006663,SUPP_001,COMP000056,2005,95.488,34.93,3335.4,833.85,2024-01-01
B2B00006664,SUPP_001,COMP000056,2104,138.701,44.91,6229.05,1557.26,2024-01-01
B2B00006665,SUPP_001,COMP000056,2710,807.2,15.47,12487.38,3121.84,2024-01-01
B2B00006666,SUPP_001,COMP000056,3923,59.117,21.96,1298.21,324.55,2024-01-01
B2B00006667,SUPP_001,COMP000056,401,59.844,11.98,716.93,179.23,2024-02-05
B2B00006668,SUPP_001,COMP000056,702,72.872,34.93,2545.41,636.35,2024-02-05
B2B00006669,SUPP_001,COMP000056,703,25.355,27.94,708.43,177.11,2024-02-05
B2B00006670,SUPP_001,COMP000056,1512,11.688,17.96,209.92,52.48,2024-02-05
B2B00006671,SUPP_001,COMP000056,1601,61.101,84.83,5183.2,1295.8,2024-02-05
B2B00006672,SUPP_001,COMP000056,1602,190.869,119.76,22858.5,5714.62,2024-02-05
B2B00006673,SUPP_001,COMP000056,1901,116.274,24.95,2901.03,725.26,2024-02-05
B2B00006674,SUPP_001,COMP000056,2005,99.588,34.93,3478.62,869.66,2024-02-05
B2B00006675,SUPP_001,COMP000056,2104,146.667,44.91,6586.79,1646.7,2024-02-05
B2B00006676,SUPP_001,COMP000056,2710,817.151,15.47,12641.33,3160.33,2024-02-05
B2B00006677,SUPP_001,COMP000056,3923,63.374,21.96,1391.69,347.92,2024-02-05
B2B00006678,SUPP_001,COMP000056,401,60.762,11.98,727.93,181.98,2024-03-04
B2B00006679,SUPP_001,COMP000056,702,70.678,34.93,2468.78,617.2,2024-03-04
B2B00006680,SUPP_001,COMP000056,703,24.499,27.94,684.49,171.12,2024-03-04
B2B00006681,SUPP_001,COMP000056,1512,12.183,17.96,218.8,54.7,2024-03-04
B2B00006682,SUPP_001,COMP000056,1601,60.333,84.83,5118.06,1279.52,2024-03-04
B2B00006683,SUPP_001,COMP000056,1602,181.172,119.76,21697.2,5424.3,2024-03-04
B2B00006684,SUPP_001,COMP000056,1901,121.472,24.95,3030.72,757.68,2024-03-04
B2B00006685,SUPP_001,COMP000056,2005,92.578,34.93,3233.76,808.44,2024-03-04
B2B00006686,SUPP_001,COMP000056,2104,138.307,44.91,6211.36,1552.84,2024-03-04
B2B00006687,SUPP_001,COMP000056,2710,824.792,15.47,12759.53,3189.88,2024-03-04
B2B00006688,SUPP_001,COMP000056,3923,62.0,21.96,1361.51,340.38,2024-03-04
B2B00006689,SUPP_001,COMP000056,401,58.502,11.98,700.85,175.21,2024-04-01
B2B00006690,SUPP_001,COMP000056,702,72.002,34.93,2515.03,628.76,2024-04-01
B2B00006691,SUPP_001,COMP000056,703,23.221,27.94,648.78,162.2,2024-04-01
B2B00006692,SUPP_001,COMP000056,1512,11.571,17.96,207.82,51.96,2024-04-01
B2B00006693,SUPP_001,COMP000056,1601,62.594,84.83,5309.83,1327.46,2024-04-01
B2B00006694,SUPP_001,COMP000056,1602,189.451,119.76,22688.69,5672.17,2024-04-01
B2B00006695,SUPP_001,COMP000056,1901,124.333,24.95,3102.1,775.52,2024-04-01
B2B00006696,SUPP_001,COMP000056,2005,93.706,34.93,3273.16,818.29,2024-04-01
B2B00006697,SUPP_001,COMP000056,2104,145.674,44.91,6542.2,1635.55,2024-04-01
B2B00006698,SUPP_001,COMP000056,2710,817.843,15.47,12652.04,3163.01,2024-04-01
B2B00006699,SUPP_001,COMP000056,3923,60.922,21.96,1337.84,334.46,2024-04-01
B2B00006700,SUPP_001,COMP000056,401,59.392,11.97,710.92,177.73,2024-05-06
B2B00006701,SUPP_001,COMP000056,702,75.387,34.88,2629.49,657.37,2024-05-06
B2B00006702,SUPP_001,COMP000056,703,24.403,27.93,681.58,170.4,2024-05-06
B2B00006703,SUPP_001,COMP000056,1512,12.104,17.99,217.76,54.44,2024-05-06
B2B00006704,SUPP_001,COMP000056,1601,63.14,84.78,5353.02,1338.26,2024-05-06
B2B00006705,SUPP_001,COMP000056,1602,184.51,119.51,22050.76,5512.69,2024-05-06
B2B00006706,SUPP_001,COMP000056,1901,117.785,24.97,2941.09,735.27,2024-05-06
B2B00006707,SUPP_001,COMP000056,2005,95.546,34.94,3338.39,834.6,2024-05-06
B2B00006708,SUPP_001,COMP000056,2104,143.922,44.84,6453.47,1613.37,2024-05-06
B2B00006709,SUPP_001,COMP000056,2710,818.722,15.42,12624.7,3156.18,2024-05-06
B2B00006710,SUPP_001,COMP000056,3923,61.986,21.93,1359.36,339.84,2024-05-06
B2B00006711,SUPP_001,COMP000056,401,60.935,11.97,729.39,182.35,2024-06-03
B2B00006712,SUPP_001,COMP000056,702,73.884,34.88,2577.07,644.27,2024-06-03
B2B00006713,SUPP_001,COMP000056,703,23.277,27.93,650.13,162.53,2024-06-03
B2B00006714,SUPP_001,COMP000056,1512,11.537,17.99,207.55,51.89,2024-06-03
B2B00006715,SUPP_001,COMP000056,1601,61.62,84.78,5224.12,1306.03,2024-06-03
B2B00006716,SUPP_001,COMP000056,1602,180.904,119.51,21619.83,5404.96,2024-06-03
B2B00006717,SUPP_001,COMP000056,1901,118.237,24.97,2952.38,738.1,2024-06-03
B2B00006718,SUPP_001,COMP000056,2005,94.264,34.94,3293.58,823.4,2024-06-03
B2B00006719,SUPP_001,COMP000056,2104,151.033,44.84,6772.31,1693.08,2024-06-03
B2B00006720,SUPP_001,COMP000056,2710,794.257,15.42,12247.44,3061.86,2024-06-03
B2B00006721,SUPP_001,COMP000056,3923,61.109,21.93,1340.12,335.03,2024-06-03
B2B00006722,SUPP_001,COMP000056,401,63.351,11.97,758.31,189.58,2024-07-01
B2B00006723,SUPP_001,COMP000056,702,74.117,34.88,2585.19,646.3,2024-07-01
B2B00006724,SUPP_001,COMP000056,703,24.437,27.93,682.52,170.63,2024-07-01
B2B00006725,SUPP_001,COMP000056,1512,11.682,17.99,210.16,52.54,2024-07-01
B2B00006726,SUPP_001,COMP000056,1601,62.173,84.78,5271.02,1317.76,2024-07-01
B2B00006727,SUPP_001,COMP000056,1602,185.857,119.51,22211.82,5552.96,2024-07-01
B2B00006728,SUPP_001,COMP000056,1901,122.586,24.97,3060.98,765.24,2024-07-01
B2B00006729,SUPP_001,COMP000056,2005,94.904,34.94,3315.94,828.98,2024-07-01
B2B00006730,SUPP_001,COMP000056,2104,151.16,44.84,6778.0,1694.5,2024-07-01
B2B00006731,SUPP_001,COMP000056,2710,779.022,15.42,12012.52,3003.13,2024-07-01
B2B00006732,SUPP_001,COMP000056,3923,62.902,21.93,1379.44,344.86,2024-07-01
B2B00006733,SUPP_001,COMP000056,401,59.9,11.98,717.61,179.4,2024-08-05
B2B00006734,SUPP_001,COMP000056,702,70.998,34.86,2474.99,618.75,2024-08-05
B2B00006735,SUPP_001,COMP000056,703,23.487,27.85,654.11,163.53,2024-08-05
B2B00006736,SUPP_001,COMP000056,1512,11.721,17.99,210.85,52.71,2024-08-05
B2B00006737,SUPP_001,COMP000056,1601,58.194,85.1,4952.28,1238.07,2024-08-05
B2B00006738,SUPP_001,COMP000056,1602,183.022,119.88,21940.71,5485.18,2024-08-05
B2B00006739,SUPP_001,COMP000056,1901,115.611,24.94,2883.34,720.84,2024-08-05
B2B00006740,SUPP_001,COMP000056,2005,94.806,35.07,3324.86,831.22,2024-08-05
B2B00006741,SUPP_001,COMP000056,2104,139.23,44.68,6220.81,1555.2,2024-08-05
B2B00006742,SUPP_001,COMP000056,2710,808.14,15.42,12461.52,3115.38,2024-08-05
B2B00006743,SUPP_001,COMP000056,3923,62.366,21.89,1365.19,341.3,2024-08-05
B2B00006744,SUPP_001,COMP000056,401,61.121,11.98,732.23,183.06,2024-09-02
B2B00006745,SUPP_001,COMP000056,702,71.414,34.86,2489.49,622.37,2024-09-02
B2B00006746,SUPP_001,COMP000056,703,24.406,27.85,679.7,169.92,2024-09-02
B2B00006747,SUPP_001,COMP000056,1512,12.425,17.99,223.53,55.88,2024-09-02
B2B00006748,SUPP_001,COMP000056,1601,58.616,85.1,4988.23,1247.06,2024-09-02
B2B00006749,SUPP_001,COMP000056,1602,186.966,119.88,22413.42,5603.36,2024-09-02
B2B00006750,SUPP_001,COMP000056,1901,117.876,24.94,2939.84,734.96,2024-09-02
B2B00006751,SUPP_001,COMP000056,2005,96.313,35.07,3377.7,844.42,2024-09-02
B2B00006752,SUPP_001,COMP000056,2104,141.992,44.68,6344.21,1586.05,2024-09-02
B2B00006753,SUPP_001,COMP000056,2710,799.474,15.42,12327.89,3081.97,2024-09-02
B2B00006754,SUPP_001,COMP000056,3923,63.537,21.89,1390.82,347.7,2024-09-02
B2B00006755,SUPP_001,COMP000056,401,60.199,11.99,721.78,180.44,2024-10-07
B2B00006756,SUPP_001,COMP000056,702,75.197,35.01,2632.64,658.16,2024-10-07
B2B00006757,SUPP_001,COMP000056,703,24.97,27.76,693.17,173.29,2024-10-07
B2B00006758,SUPP_001,COMP000056,1512,12.143,17.96,218.08,54.52,2024-10-07
B2B00006759,SUPP_001,COMP000056,1601,62.649,85.42,5351.44,1337.86,2024-10-07
B2B00006760,SUPP_001,COMP000056,1602,190.246,120.21,22869.53,5717.38,2024-10-07
B2B00006761,SUPP_001,COMP000056,1901,124.728,25.01,3119.44,779.86,2024-10-07
B2B00006762,SUPP_001,COMP000056,2005,101.651,34.98,3555.74,888.94,2024-10-07
B2B00006763,SUPP_001,COMP000056,2104,145.582,44.7,6507.52,1626.88,2024-10-07
B2B00006764,SUPP_001,COMP000056,2710,763.143,15.4,11752.41,2938.1,2024-10-07
B2B00006765,SUPP_001,COMP000056,3923,62.473,21.85,1365.04,341.26,2024-10-07
B2B00006766,SUPP_001,COMP000056,401,59.066,11.99,708.2,177.05,2024-11-04
B2B00006767,SUPP_001,COMP000056,702,74.307,35.01,2601.48,650.37,2024-11-04
B2B00006768,SUPP_001,COMP000056,703,25.333,27.76,703.23,175.81,2024-11-04
B2B00006769,SUPP_001,COMP000056,1512,12.056,17.96,216.52,54.13,2024-11-04
B2B00006770,SUPP_001,COMP000056,1601,57.681,85.42,4927.15,1231.79,2024-11-04
B2B00006771,SUPP_001,COMP000056,1602,185.951,120.21,22353.2,5588.3,2024-11-04
B2B00006772,SUPP_001,COMP000056,1901,116.136,25.01,2904.55,726.14,2024-11-04
B2B00006773,SUPP_001,COMP000056,2005,96.565,34.98,3377.85,844.46,2024-11-04
B2B00006774,SUPP_001,COMP000056,2104,142.573,44.7,6373.0,1593.25,2024-11-04
B2B00006775,SUPP_001,COMP000056,2710,813.911,15.4,12534.23,3133.56,2024-11-04
B2B00006776,SUPP_001,COMP000056,3923,62.838,21.85,1373.01,343.25,2024-11-04
B2B00006777,SUPP_001,COMP000057,401,78.66,11.72,921.9,230.48,2024-01-01
B2B00006778,SUPP_001,COMP000057,702,90.431,34.2,3092.73,773.18,2024-01-01
B2B00006779,SUPP_001,COMP000057,703,31.828,27.36,870.81,217.7,2024-01-01
B2B00006780,SUPP_001,COMP000057,1512,14.947,17.59,262.92,65.73,2024-01-01
B2B00006781,SUPP_001,COMP000057,1601,73.499,83.04,6103.35,1525.84,2024-01-01
B2B00006782,SUPP_001,COMP000057,1602,235.458,117.24,27605.11,6901.28,2024-01-01
B2B00006783,SUPP_001,COMP000057,1901,157.551,24.42,3847.39,961.85,2024-01-01
B2B00006784,SUPP_001,COMP000057,2005,120.164,34.2,4109.62,1027.4,2024-01-01
B2B00006785,SUPP_001,COMP000057,2104,174.032,43.96,7650.45,1912.61,2024-01-01
B2B00006786,SUPP_001,COMP000057,2710,989.902,15.14,14987.11,3746.78,2024-01-01
B2B00006787,SUPP_001,COMP000057,3923,73.228,21.49,1573.66,393.42,2024-01-01
B2B00006788,SUPP_001,COMP000057,401,79.514,11.72,931.9,232.98,2024-02-05
B2B00006789,SUPP_001,COMP000057,702,87.162,34.2,2980.95,745.24,2024-02-05
B2B00006790,SUPP_001,COMP000057,703,30.977,27.36,847.53,211.88,2024-02-05
B2B00006791,SUPP_001,COMP000057,1512,15.619,17.59,274.74,68.68,2024-02-05
B2B00006792,SUPP_001,COMP000057,1601,74.011,83.04,6145.9,1536.48,2024-02-05
B2B00006793,SUPP_001,COMP000057,1602,228.9,117.24,26836.27,6709.07,2024-02-05
B2B00006794,SUPP_001,COMP000057,1901,159.887,24.42,3904.44,976.11,2024-02-05
B2B00006795,SUPP_001,COMP000057,2005,119.342,34.2,4081.49,1020.37,2024-02-05
B2B00006796,SUPP_001,COMP000057,2104,188.155,43.96,8271.31,2067.83,2024-02-05
B2B00006797,SUPP_001,COMP000057,2710,1010.627,15.14,15300.89,3825.22,2024-02-05
B2B00006798,SUPP_001,COMP000057,3923,76.025,21.49,1633.77,408.44,2024-02-05
B2B00006799,SUPP_001,COMP000057,401,78.108,11.72,915.42,228.86,2024-03-04
B2B00006800,SUPP_001,COMP000057,702,90.728,34.2,3102.91,775.73,2024-03-04
B2B00006801,SUPP_001,COMP000057,703,29.285,27.36,801.24,200.31,2024-03-04
B2B00006802,SUPP_001,COMP000057,1512,15.017,17.59,264.15,66.04,2024-03-04
B2B00006803,SUPP_001,COMP000057,1601,78.965,83.04,6557.25,1639.31,2024-03-04
B2B00006804,SUPP_001,COMP000057,1602,217.409,117.24,25488.98,6372.24,2024-03-04
B2B00006805,SUPP_001,COMP000057,1901,145.526,24.42,3553.75,888.44,2024-03-04
B2B00006806,SUPP_001,COMP000057,2005,125.452,34.2,4290.45,1072.61,2024-03-04
B2B00006807,SUPP_001,COMP000057,2104,175.768,43.96,7726.78,1931.7,2024-03-04
B2B00006808,SUPP_001,COMP000057,2710,1021.342,15.14,15463.11,3865.78,2024-03-04
B2B00006809,SUPP_001,COMP000057,3923,78.791,21.49,1693.21,423.3,2024-03-04
B2B00006810,SUPP_001,COMP000057,401,77.516,11.72,908.48,227.12,2024-04-01
B2B00006811,SUPP_001,COMP000057,702,89.44,34.2,3058.86,764.72,2024-04-01
B2B00006812,SUPP_001,COMP000057,703,31.052,27.36,849.59,212.4,2024-04-01
B2B00006813,SUPP_001,COMP000057,1512,15.628,17.59,274.89,68.72,2024-04-01
B2B00006814,SUPP_001,COMP000057,1601,78.39,83.04,6509.49,1627.37,2024-04-01
B2B00006815,SUPP_001,COMP000057,1602,224.621,117.24,26334.59,6583.65,2024-04-01
B2B00006816,SUPP_001,COMP000057,1901,151.883,24.42,3708.98,927.24,2024-04-01
B2B00006817,SUPP_001,COMP000057,2005,115.976,34.2,3966.38,991.6,2024-04-01
B2B00006818,SUPP_001,COMP000057,2104,187.556,43.96,8244.94,2061.24,2024-04-01
B2B00006819,SUPP_001,COMP000057,2710,955.238,15.14,14462.31,3615.58,2024-04-01
B2B00006820,SUPP_001,COMP000057,3923,78.231,21.49,1681.18,420.3,2024-04-01
B2B00006821,SUPP_001,COMP000057,401,75.79,11.71,887.5,221.88,2024-05-06
B2B00006822,SUPP_001,COMP000057,702,95.852,34.15,3273.33,818.33,2024-05-06
B2B00006823,SUPP_001,COMP000057,703,31.807,27.35,869.92,217.48,2024-05-06
B2B00006824,SUPP_001,COMP000057,1512,15.034,17.62,264.9,66.22,2024-05-06
B2B00006825,SUPP_001,COMP000057,1601,77.4,83.0,6424.17,1606.04,2024-05-06
B2B00006826,SUPP_001,COMP000057,1602,225.946,117.0,26435.7,6608.92,2024-05-06
B2B00006827,SUPP_001,COMP000057,1901,156.74,24.44,3830.74,957.68,2024-05-06
B2B00006828,SUPP_001,COMP000057,2005,116.532,34.2,3985.38,996.34,2024-05-06
B2B00006829,SUPP_001,COMP000057,2104,181.166,43.9,7953.17,1988.29,2024-05-06
B2B00006830,SUPP_001,COMP000057,2710,950.806,15.09,14347.66,3586.92,2024-05-06
B2B00006831,SUPP_001,COMP000057,3923,75.471,21.46,1619.62,404.9,2024-05-06
B2B00006832,SUPP_001,COMP000057,401,78.905,11.71,923.98,231.0,2024-06-03
B2B00006833,SUPP_001,COMP000057,702,88.913,34.15,3036.39,759.1,2024-06-03
B2B00006834,SUPP_001,COMP000057,703,31.785,27.35,869.33,217.33,2024-06-03
B2B00006835,SUPP_001,COMP000057,1512,15.14,17.62,266.76,66.69,2024-06-03
B2B00006836,SUPP_001,COMP000057,1601,77.739,83.0,6452.32,1613.08,2024-06-03
B2B00006837,SUPP_001,COMP000057,1602,231.315,117.0,27063.89,6765.97,2024-06-03
B2B00006838,SUPP_001,COMP000057,1901,146.387,24.44,3577.69,894.42,2024-06-03
B2B00006839,SUPP_001,COMP000057,2005,123.683,34.2,4229.95,1057.49,2024-06-03
B2B00006840,SUPP_001,COMP000057,2104,176.476,43.9,7747.3,1936.82,2024-06-03
B2B00006841,SUPP_001,COMP000057,2710,945.025,15.09,14260.43,3565.11,2024-06-03
B2B00006842,SUPP_001,COMP000057,3923,73.376,21.46,1574.65,393.66,2024-06-03
B2B00006843,SUPP_001,COMP000057,401,73.83,11.71,864.55,216.14,2024-07-01
B2B00006844,SUPP_001,COMP000057,702,89.296,34.15,3049.47,762.37,2024-07-01
B2B00006845,SUPP_001,COMP000057,703,29.759,27.35,813.91,203.48,2024-07-01
B2B00006846,SUPP_001,COMP000057,1512,14.729,17.62,259.53,64.88,2024-07-01
B2B00006847,SUPP_001,COMP000057,1601,76.886,83.0,6381.56,1595.39,2024-07-01
B2B00006848,SUPP_001,COMP000057,1602,233.945,117.0,27371.6,6842.9,2024-07-01
B2B00006849,SUPP_001,COMP000057,1901,155.15,24.44,3791.87,947.97,2024-07-01
B2B00006850,SUPP_001,COMP000057,2005,122.41,34.2,4186.43,1046.61,2024-07-01
B2B00006851,SUPP_001,COMP000057,2104,184.617,43.9,8104.68,2026.17,2024-07-01
B2B00006852,SUPP_001,COMP000057,2710,1006.668,15.09,15190.63,3797.66,2024-07-01
B2B00006853,SUPP_001,COMP000057,3923,76.901,21.46,1650.3,412.58,2024-07-01
B2B00006854,SUPP_001,COMP000057,401,73.643,11.72,863.09,215.77,2024-08-05
B2B00006855,SUPP_001,COMP000057,702,87.491,34.13,2986.07,746.52,2024-08-05
B2B00006856,SUPP_001,COMP000057,703,30.666,27.27,836.27,209.07,2024-08-05
B2B00006857,SUPP_001,COMP000057,1512,15.501,17.62,273.12,68.28,2024-08-05
B2B00006858,SUPP_001,COMP000057,1601,77.712,83.31,6474.17,1618.54,2024-08-05
B2B00006859,SUPP_001,COMP000057,1602,232.229,117.36,27254.35,6813.59,2024-08-05
B2B00006860,SUPP_001,COMP000057,1901,146.792,24.42,3584.66,896.16,2024-08-05
B2B00006861,SUPP_001,COMP000057,2005,121.247,34.33,4162.43,1040.61,2024-08-05
B2B00006862,SUPP_001,COMP000057,2104,187.954,43.74,8221.11,2055.28,2024-08-05
B2B00006863,SUPP_001,COMP000057,2710,1013.535,15.09,15294.25,3823.56,2024-08-05
B2B00006864,SUPP_001,COMP000057,3923,79.462,21.43,1702.87,425.72,2024-08-05
B2B00006865,SUPP_001,COMP000057,401,74.422,11.72,872.23,218.06,2024-09-02
B2B00006866,SUPP_001,COMP000057,702,93.01,34.13,3174.44,793.61,2024-09-02
B2B00006867,SUPP_001,COMP000057,703,29.537,27.27,805.47,201.37,2024-09-02
B2B00006868,SUPP_001,COMP000057,1512,15.216,17.62,268.11,67.03,2024-09-02
B2B00006869,SUPP_001,COMP000057,1601,74.866,83.31,6237.08,1559.27,2024-09-02
B2B00006870,SUPP_001,COMP000057,1602,229.785,117.36,26967.52,6741.88,2024-09-02
B2B00006871,SUPP_001,COMP000057,1901,154.64,24.42,3776.31,944.08,2024-09-02
B2B00006872,SUPP_001,COMP000057,2005,124.552,34.33,4275.86,1068.96,2024-09-02
B2B00006873,SUPP_001,COMP000057,2104,187.625,43.74,8206.72,2051.68,2024-09-02
B2B00006874,SUPP_001,COMP000057,2710,1034.501,15.09,15610.61,3902.65,2024-09-02
B2B00006875,SUPP_001,COMP000057,3923,73.944,21.43,1584.62,396.16,2024-09-02
B2B00006876,SUPP_001,COMP000057,401,79.52,11.73,932.77,233.19,2024-10-07
B2B00006877,SUPP_001,COMP000057,702,93.198,34.27,3193.89,798.47,2024-10-07
B2B00006878,SUPP_001,COMP000057,703,29.965,27.18,814.44,203.61,2024-10-07
B2B00006879,SUPP_001,COMP000057,1512,15.296,17.59,269.06,67.26,2024-10-07
B2B00006880,SUPP_001,COMP000057,1601,76.015,83.62,6356.35,1589.09,2024-10-07
B2B00006881,SUPP_001,COMP000057,1602,217.288,117.68,25570.48,6392.62,2024-10-07
B2B00006882,SUPP_001,COMP000057,1901,153.502,24.48,3757.73,939.43,2024-10-07
B2B00006883,SUPP_001,COMP000057,2005,126.147,34.24,4319.27,1079.82,2024-10-07
B2B00006884,SUPP_001,COMP000057,2104,174.331,43.76,7628.71,1907.18,2024-10-07
B2B00006885,SUPP_001,COMP000057,2710,1032.123,15.08,15564.41,3891.1,2024-10-07
B2B00006886,SUPP_001,COMP000057,3923,78.676,21.39,1682.89,420.72,2024-10-07
B2B00006887,SUPP_001,COMP000057,401,77.297,11.73,906.69,226.67,2024-11-04
B2B00006888,SUPP_001,COMP000057,702,93.408,34.27,3201.08,800.27,2024-11-04
B2B00006889,SUPP_001,COMP000057,703,30.509,27.18,829.24,207.31,2024-11-04
B2B00006890,SUPP_001,COMP000057,1512,15.214,17.59,267.61,66.9,2024-11-04
B2B00006891,SUPP_001,COMP000057,1601,77.713,83.62,6498.37,1624.59,2024-11-04
B2B00006892,SUPP_001,COMP000057,1602,232.687,117.68,27382.55,6845.64,2024-11-04
B2B00006893,SUPP_001,COMP000057,1901,153.29,24.48,3752.54,938.14,2024-11-04
B2B00006894,SUPP_001,COMP000057,2005,117.089,34.24,4009.11,1002.28,2024-11-04
B2B00006895,SUPP_001,COMP000057,2104,188.464,43.76,8247.19,2061.8,2024-11-04
B2B00006896,SUPP_001,COMP000057,2710,967.429,15.08,14588.83,3647.21,2024-11-04
B2B00006897,SUPP_001,COMP000057,3923,74.893,21.39,1601.96,400.49,2024-11-04
B2B00006898,SUPP_001,COMP000058,401,107.746,12.14,1308.04,327.01,2024-01-01
B2B00006899,SUPP_001,COMP000058,702,128.698,35.42,4558.49,1139.62,2024-01-01
B2B00006900,SUPP_001,COMP000058,703,40.852,28.34,1157.75,289.44,2024-01-01
B2B00006901,SUPP_001,COMP000058,1512,21.855,18.22,398.19,99.55,2024-01-01
B2B00006902,SUPP_001,COMP000058,1601,103.057,86.02,8864.97,2216.24,2024-01-01
B2B00006903,SUPP_001,COMP000058,1602,317.777,121.44,38590.8,9647.7,2024-01-01
B2B00006904,SUPP_001,COMP000058,1901,209.973,25.3,5312.33,1328.08,2024-01-01
B2B00006905,SUPP_001,COMP000058,2005,167.218,35.42,5922.86,1480.72,2024-01-01
B2B00006906,SUPP_001,COMP000058,2104,251.222,45.54,11440.65,2860.16,2024-01-01
B2B00006907,SUPP_001,COMP000058,2710,1383.254,15.69,21703.25,5425.81,2024-01-01
B2B00006908,SUPP_001,COMP000058,3923,103.423,22.26,2302.2,575.55,2024-01-01
B2B00006909,SUPP_001,COMP000058,401,107.877,12.14,1309.62,327.4,2024-02-05
B2B00006910,SUPP_001,COMP000058,702,125.872,35.42,4458.39,1114.6,2024-02-05
B2B00006911,SUPP_001,COMP000058,703,44.305,28.34,1255.59,313.9,2024-02-05
B2B00006912,SUPP_001,COMP000058,1512,22.429,18.22,408.66,102.16,2024-02-05
B2B00006913,SUPP_001,COMP000058,1601,104.253,86.02,8967.85,2241.96,2024-02-05
B2B00006914,SUPP_001,COMP000058,1602,317.141,121.44,38513.59,9628.4,2024-02-05
B2B00006915,SUPP_001,COMP000058,1901,216.0,25.3,5464.8,1366.2,2024-02-05
B2B00006916,SUPP_001,COMP000058,2005,169.963,35.42,6020.1,1505.02,2024-02-05
B2B00006917,SUPP_001,COMP000058,2104,261.162,45.54,11893.34,2973.34,2024-02-05
B2B00006918,SUPP_001,COMP000058,2710,1433.006,15.69,22483.87,5620.97,2024-02-05
B2B00006919,SUPP_001,COMP000058,3923,103.399,22.26,2301.67,575.42,2024-02-05
B2B00006920,SUPP_001,COMP000058,401,103.604,12.14,1257.75,314.44,2024-03-04
B2B00006921,SUPP_001,COMP000058,702,132.638,35.42,4698.03,1174.51,2024-03-04
B2B00006922,SUPP_001,COMP000058,703,42.197,28.34,1195.86,298.96,2024-03-04
B2B00006923,SUPP_001,COMP000058,1512,20.442,18.22,372.46,93.12,2024-03-04
B2B00006924,SUPP_001,COMP000058,1601,109.974,86.02,9460.0,2365.0,2024-03-04
B2B00006925,SUPP_001,COMP000058,1602,318.143,121.44,38635.26,9658.82,2024-03-04
B2B00006926,SUPP_001,COMP000058,1901,218.632,25.3,5531.39,1382.85,2024-03-04
B2B00006927,SUPP_001,COMP000058,2005,168.236,35.42,5958.94,1489.74,2024-03-04
